  0.10000000000000001       0.16666666666666669       -6.6666666666666670     
  0.20000000000000001      -0.16666666666666663        0.0000000000000000     
  0.30000000000000004       -5.5555555555555539E-002   2.2222222222222219     
  0.40000000000000002        5.5555555555555566E-002   0.0000000000000000     
  0.50000000000000000        1.8518518518518524E-002 -0.74074074074074092     
  0.59999999999999998       -1.8518518518518524E-002   0.0000000000000000     
  0.69999999999999996       -6.1728395061728409E-003  0.24691358024691368     
  0.79999999999999993        6.1728395061728444E-003  -2.7755575615628914E-017
  0.89999999999999991        2.0576131687242809E-003  -8.2304526748971249E-002
  0.99999999999999989       -2.0576131687242817E-003   1.3877787807814457E-017
   1.0999999999999999       -6.8587105624142689E-004   2.7434842249657088E-002
   1.2000000000000000        6.8587105624142732E-004   0.0000000000000000     
   1.3000000000000000        2.2862368541380911E-004  -9.1449474165523643E-003
   1.4000000000000001       -2.2862368541380916E-004   0.0000000000000000     
   1.5000000000000002       -7.6207895137936387E-005   3.0483158055174559E-003
   1.6000000000000003        7.6207895137936387E-005   0.0000000000000000     
   1.7000000000000004        2.5402631712645462E-005  -1.0161052685058187E-003
   1.8000000000000005       -2.5402631712645469E-005   4.3368086899420177E-019
   1.9000000000000006       -8.4675439042151428E-006   3.3870175616860609E-004
   2.0000000000000004        8.4675439042151564E-006  -1.6263032587282567E-019
   2.1000000000000005        2.8225146347383798E-006  -1.1290058538953538E-004
   2.2000000000000006       -2.8225146347383857E-006   6.7762635780344027E-020
   2.3000000000000007       -9.4083821157945987E-007   3.7633528463178454E-005
   2.4000000000000008        9.4083821157946198E-007  -2.0328790734103208E-020
   2.5000000000000009        3.1361273719315325E-007  -1.2544509487726153E-005
   2.6000000000000010       -3.1361273719315399E-007   6.7762635780344027E-021
   2.7000000000000011       -1.0453757906438442E-007   4.1815031625753852E-006
   2.8000000000000012        1.0453757906438474E-007  -3.3881317890172014E-021
   2.9000000000000012        3.4845859688128135E-008  -1.3938343875251287E-006
   3.0000000000000013       -3.4845859688128254E-008   8.4703294725430034E-022
   3.1000000000000014       -1.1615286562709388E-008   4.6461146250837646E-007
   3.2000000000000015        1.1615286562709421E-008  -3.1763735522036263E-022
   3.3000000000000016        3.8717621875697966E-009  -1.5487048750279214E-007
