   1.7203960248402186      -0.14904231351583644       0.99031916543623677     
   1.8699956791741508      -0.29475522413639860       0.95896121348045937     
   2.0195953335080827      -0.43388378975233083       0.90646060171488385     
   2.1691949878420149      -0.56332010793815979       0.83397620517124482     
   2.3187946421759467      -0.68017278507207035       0.74310761264945258     
   2.4683942965098788      -0.78183152529512290       0.63585981320161922     
   2.6179939508438110      -0.86602544021059469       0.51459893971148041     
   2.7675936051777432      -0.93087377678105243       0.38200004683540767     
   2.9171932595116750      -0.97492793024569058       0.24098807633148625     
   3.0667929138456071      -0.99720380355873872        9.4673313095038028E-002
   3.2163925681795389      -0.99720379049251340       -5.3717243274281873E-002
   3.3659922225134711      -0.97492789133889224      -0.20091107650793391     
   3.5155918768474033      -0.93087371290279475      -0.34366234985141064     
   3.6651915311813354      -0.86602535278781245      -0.47882350704859467     
   3.8147911855152672      -0.78183141628069697      -0.60341469806892201     
   3.9643908398491994      -0.68017265690120288      -0.71468949768765233     
   4.1139904941831311      -0.56331996347397628      -0.81019546701287914     
   4.2635901485170633      -0.43388363222192261      -0.88782822203667855     
   4.4131898028509955      -0.29475505705873462      -0.94587781675156057     
   4.5627894571849277      -0.14904214062315607      -0.98306641814604545     
   4.7123891115188599        1.3113417000558692E-007 -0.99857644272262469     
