  -3.1415927410125732        0.0000000000000000        5.7515871950553875E-002  -5.7515871950553875E-002
  -1.8849556446075439       -6.3165471682450516       -6.1776809584400230      -0.13886620980502862     
  -1.2566370964050293       -8.2904681583216302       -8.2511143179012638       -3.9353840420366382E-002
 -0.62831854820251465       -9.4748207523675774       -9.4954359886786079        2.0615236311030571E-002
   0.0000000000000000       -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
  0.62831854820251465       -9.4748207523675774       -9.4954359886786079        2.0615236311030571E-002
   1.2566370964050293       -8.2904681583216302       -8.2511143179012638       -3.9353840420366382E-002
   1.8849556446075439       -6.3165471682450516       -6.1776809584400230      -0.13886620980502862     
   2.5132741928100586       -3.5530577821378415       -3.2815730937984799      -0.27148468833936157     
   3.1415927410125732        0.0000000000000000        5.7515871950553875E-002  -5.7515871950553875E-002
   3.7699112892150879        4.3426261781684730       -3.2815739104248758        7.6242000885933487     
   3.7203143131845865E-321  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   4.9406564584124654E-323  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   6.9533269551807252E-310  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   0.0000000000000000       -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   0.0000000000000000       -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   2.1220005063277962E-314  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   4.9406564584124654E-324  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   2.1219957909652723E-314  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
   4.9406564584124654E-324  -9.8696049503828931       -9.9102053284863807        4.0600378103487600E-002
