  -3.1415927410125732        0.0000000000000000        5.7515871950553195E-002  -5.7515871950553195E-002
  -2.8274334669113159       -1.8752249405727497       -1.4887581388314228      -0.38646680174132686     
  -2.5132741928100586       -3.5530577821378415       -3.2815730937984799      -0.27148468833936157     
  -2.1991149187088013       -5.0334985246952755       -4.8548788565702194      -0.17861966812505603     
  -1.8849556446075439       -6.3165471682450516       -6.1776809584400230      -0.13886620980502862     
  -1.5707963705062866       -7.4022037127871698       -7.3519905712723652       -5.0213141514804605E-002
  -1.2566370964050293       -8.2904681583216302       -8.2511143179012638       -3.9353840420366382E-002
 -0.94247782230377197       -8.9813405048484327       -9.0139260467452491        3.2585541896816395E-002
 -0.62831854820251465       -9.4748207523675774       -9.4954359886786062        2.0615236311028795E-002
 -0.31415927410125732       -9.7709089008790642       -9.8444175138784349        7.3508612999370726E-002
   0.0000000000000000       -9.8696049503828931       -9.9102053284863825        4.0600378103489376E-002
  0.31415927410125732       -9.7709089008790642       -9.8444175138784349        7.3508612999370726E-002
  0.62831854820251465       -9.4748207523675774       -9.4954359886786062        2.0615236311028795E-002
  0.94247782230377197       -8.9813405048484327       -9.0139260467452491        3.2585541896816395E-002
   1.2566370964050293       -8.2904681583216302       -8.2511143179012638       -3.9353840420366382E-002
   1.5707963705062866       -7.4022037127871698       -7.3519905712723652       -5.0213141514804605E-002
   1.8849556446075439       -6.3165471682450516       -6.1776809584400230      -0.13886620980502862     
   2.1991149187088013       -5.0334985246952755       -4.8548788565702194      -0.17861966812505603     
   2.5132741928100586       -3.5530577821378415       -3.2815730937984799      -0.27148468833936157     
   2.8274334669113159       -1.8752249405727497       -1.4887581388314228      -0.38646680174132686     
