   1.7203960248402186      -0.14904231351583644     
   1.8699956791741508      -0.29475522413639860     
   2.0195953335080827      -0.43388378975233083     
   2.1691949878420149      -0.56332010793815979     
   2.3187946421759467      -0.68017278507207035     
   2.4683942965098788      -0.78183152529512290     
   2.6179939508438110      -0.86602544021059469     
   2.7675936051777432      -0.93087377678105243     
   2.9171932595116750      -0.97492793024569058     
   3.0667929138456071      -0.99720380355873872     
   3.2163925681795389      -0.99720379049251340     
   3.3659922225134711      -0.97492789133889224     
   3.5155918768474033      -0.93087371290279475     
   3.6651915311813354      -0.86602535278781245     
   3.8147911855152672      -0.78183141628069697     
   3.9643908398491994      -0.68017265690120288     
   4.1139904941831311      -0.56331996347397628     
   4.2635901485170633      -0.43388363222192261     
   4.4131898028509955      -0.29475505705873462     
   4.5627894571849277      -0.14904214062315607     
   4.7123891115188599        1.3113417000558692E-007
